kind,id,track,tech,title,source,license,status,suspicious
question,xq-b-892,backend,Java,"强引用、软引用、弱引用、虚引用四者的区别是什么？各自典型应用场景？",https://docs.oracle.com/en/java/,proprietary,draft,
question,xq-b-893,backend,Java,"强引用、软引用、弱引用、虚引用在回收时机上的差异，本质上反映了 JVM 对"内存压力"的不同响应策略。请对比分析这四种引",https://docs.oracle.com/en/java/,proprietary,draft,
question,xq-b-894,backend,Java,"强引用、软引用、弱引用、虚引用的区别是什么？各自适用的典型场景有哪些？请用代码示例说明。",https://docs.oracle.com/en/java/,proprietary,draft,
question,xq-b-9,backend,Java,"@Transactional 注解的常用属性有哪些？readOnly=true 对 MySQL InnoDB 的实际作用",https://docs.oracle.com/en/java/,proprietary,draft,
question,xq-b-90,backend,Java,"HashMap 允许 null 键和 null 值，而 ConcurrentHashMap 不允许。请从设计角度分析这种",https://docs.oracle.com/en/java/,proprietary,draft,
question,xq-b-904,backend,Java,"接口隔离原则（ISP）与单一职责原则（SRP）有何本质区别？请用一个包含"只写代码的开发者"和"全栈开发者"的接口设计案",https://docs.oracle.com/en/java/,proprietary,draft,
question,xq-b-909,backend,Java,"方法区（JDK 8+ 的元空间）与永久代（PermGen）有什么区别？为什么 HotSpot 要做出这一变更？",https://docs.oracle.com/en/java/,proprietary,draft,
question,xq-b-91,backend,Java,"HashMap 和 ConcurrentHashMap 在并发场景下的核心差异是什么？JDK 8 的 Concurren",https://docs.oracle.com/en/java/,proprietary,draft,
question,xq-b-914,backend,Java,"有人说"tryLock超时是死锁的银弹"，你怎么看？它可能引入什么问题？",https://docs.oracle.com/en/java/,proprietary,draft,
question,xq-b-916,backend,Java,"有人说"设计模式是给缺乏语言特性的人用的"。以 Java 为例，哪些语言特性替代了某些 GoF 模式？这是否意味着模式过",https://docs.oracle.com/en/java/,proprietary,draft,
question,xq-b-92,backend,Java,"HashMap 在多线程环境下有哪些问题？JDK7 和 JDK8 的差异是什么？为什么 ConcurrentHashMa",https://docs.oracle.com/en/java/,proprietary,draft,
question,xq-b-923,backend,系统设计,"条件变量（pthread_cond）为什么要配互斥锁使用？为什么检查条件必须用 while 而不是 if？",https://docs.oracle.com/en/java/,proprietary,draft,YES
question,xq-b-93,backend,Java,"HashMap 的哈希扰动函数 `hash = key.hashCode() ^ (h >>> 16)` 的作用是什么？",https://docs.oracle.com/en/java/,proprietary,draft,
question,xq-b-94,backend,Java,"HashMap 的底层数据结构是什么？为什么 JDK 8 要引入红黑树？树化的触发条件是什么？",https://docs.oracle.com/en/java/,proprietary,draft,
question,xq-b-95,backend,Java,"HashMap 的扩容机制是怎样的？为什么默认负载因子是 0.75？扩容时元素如何重新分布？",https://docs.oracle.com/en/java/,proprietary,draft,
question,xq-b-952,backend,Java,"生产环境上服务"慢慢僵死、CPU不高、请求全堵"，你如何定位是否为死锁？请给出具体排查步骤。",https://docs.oracle.com/en/java/,proprietary,draft,
question,xq-b-96,backend,Java,"HashMap 的树化阈值为什么是 8？为什么退化阈值是 6 而不是 7？请从概率与工程角度分析。",https://docs.oracle.com/en/java/,proprietary,draft,
question,xq-b-97,backend,Java,"HashMap 的迭代器为什么是 fail-fast？`ConcurrentModificationException`",https://docs.oracle.com/en/java/,proprietary,draft,
question,xq-b-972,backend,Java,"类的生命周期中，加载（Loading）、链接（Linking）和初始化（Initialization）三个阶段分别做了什",https://docs.oracle.com/en/java/,proprietary,draft,
question,xq-b-978,backend,Java,"线上 CPU 飙升 100%，如何用 JDK 自带工具一步步定位到问题代码？",https://docs.oracle.com/en/java/,proprietary,draft,
question,xq-b-979,backend,Java,"线上 JVM 发生 OOM 时，常见的 OOM 类型有哪些？各自对应的排查思路是什么？",https://docs.oracle.com/en/java/,proprietary,draft,
question,xq-b-98,backend,Java,"HashMap在多线程环境下会发生什么问题？为什么JDK 7中会出现死循环，而JDK 8修复了？现在应该用什么替代？",https://docs.oracle.com/en/java/,proprietary,draft,
question,xq-b-983,backend,Java,"线上应用频繁 Full GC 且接口偶发长延迟，你会如何系统排查？请给出完整的排查思路和工具链使用顺序。",https://docs.oracle.com/en/java/,proprietary,draft,
question,xq-b-985,backend,Java,"线上服务 CPU 飙高到 100%，请描述你的完整排查思路和每一步使用的命令。如果最终定位到是某个 Java 线程，如何",https://docs.oracle.com/en/java/,proprietary,draft,
question,xq-b-986,backend,Java,"线上服务突然出现"Full GC 后响应变慢"，请给出排查思路，并指出至少两个可能导致 Full GC 的常见原因及其 ",https://docs.oracle.com/en/java/,proprietary,draft,
question,xq-b-987,backend,系统设计,"线程崩溃（如野指针）为什么会导致整个进程退出？如何避免或隔离这种风险？",https://docs.oracle.com/en/java/,proprietary,draft,YES
question,xq-b-988,backend,Java,"线程池的 `keepAliveTime` 参数有什么作用？它是否对核心线程生效？如何配置才能让核心线程也能被回收？",https://docs.oracle.com/en/java/,proprietary,draft,
question,xq-b-989,backend,Java,"经典问题：双重检查锁（DCL）单例为什么必须用 volatile 修饰 instance 字段？如果不用 volatil",https://docs.oracle.com/en/java/,proprietary,draft,
question,xq-b-990,backend,Java,"结合 JVM 内存模型，解释值传递时"原始类型存栈、引用类型存栈+堆"如何影响参数传递的行为？",https://docs.oracle.com/en/java/,proprietary,draft,
question,xq-b-991,backend,Java,"给定一个场景：`new ThreadPoolExecutor(2  4  60  SECONDS  new ArrayB",https://docs.oracle.com/en/java/,proprietary,draft,
question,oq19,devops,Linux,"Linux 排查 CPU/内存/IO 高负载的命令",https://man7.org/linux/man-pages/,proprietary,draft,
question,oq2,devops,Linux,"Linux 系统负载高如何排查？",https://man7.org/linux/man-pages/,proprietary,draft,
question,oq36,devops,Linux,"什么是 eBPF？它解决了什么？",https://man7.org/linux/man-pages/,proprietary,draft,
question,os1,devops,Linux,"【场景题】凌晨服务器磁盘爆满告警，如何处理？",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-cloud-0-1,devops,综合应用,"请解释 IaaS、PaaS、SaaS 三者的核心区别，并分别举一个云厂商的典型产品例子。如果一家初创公司只有 3 个后端",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-cloud-0-3,devops,云存储,"对比对象存储（OSS/S3）和云硬盘（云盘/块存储）在性能、使用场景、计费方式上的核心差异。如果一个应用需要频繁读写小文",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-cloud-0-4,devops,云平台,"在云平台上，经常听到“地域（Region）”和“可用区（AZ）”两个概念。请解释它们的区别，并说明在部署高可用应用时，如",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-cloud-0-6,devops,综合应用,"你负责将公司自建机房的一个 MySQL 数据库迁移到云上 RDS。请说明迁移前需要做哪些评估和准备工作，并给出一种不停机",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-cloud-2-1,devops,云计算,"请解释云主机实例规格（Instance Type）的核心概念，并说明在运维中如何根据业务场景选择合适的实例规格？",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-cloud-2-2,devops,云计算,"云主机镜像（Image）与快照（Snapshot）有何本质区别？在运维中，如何正确使用它们实现系统迁移与数据恢复？",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-cloud-2-3,devops,云存储,"对象存储（如OSS/S3）的生命周期管理（Lifecycle）有哪些核心规则？请设计一个“日志文件自动归档与清理”的配置",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-cloud-2-4,devops,云计算,"在云主机运维中，你如何排查“实例CPU负载飙高但业务QPS未增长”的问题？请给出完整排查链路，并说明可能的原因。",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-cloud-2-5,devops,云计算,"请对比“云盘快照”与“对象存储版本控制”在数据保护上的异同，并说明各自适用的容灾场景。",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-cloud-2-6,devops,云计算,"请编写一个Shell脚本，实现“每日凌晨2点对指定云主机的数据盘创建快照，并保留最近7个快照，自动删除更早的”。要求考虑",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-cloud-3-6,devops,综合应用,"当云监控显示某台ECS的CPU使用率持续100%，但业务响应正常、无用户投诉。作为初级运维，你会如何排查该现象？请列出排",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-cloud-4-7,devops,云计算,"请编写一个Shell脚本，用于自动创建云服务器快照并跨区域复制，要求包含异常处理和日志记录。",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-cloud-junior-1-3,devops,安全,"在云平台上，你创建了一个安全组允许 0.0.0.0/0 的 22 端口入站，但 SSH 仍然无法连接。请从 VPC 与安",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-cloud-mid-0-1,devops,综合应用,"请解释 Terraform 中 HCL 语法与 JSON 配置的区别，并说明为什么 Terraform 选择 HCL 作",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-cloud-mid-0-2,devops,综合应用,"Terraform 的 state 文件是什么？为什么它如此重要？请描述 state 文件损坏或丢失后的恢复策略，并说明",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-cloud-mid-0-3,devops,综合应用,"请列举 Terraform 中常见的 state 管理命令及其使用场景，并重点说明 `terraform state m",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-cloud-mid-1-4,devops,综合应用,"在生产环境中，节点池中的某台节点出现 `NotReady` 状态，但云控制台显示实例运行正常。请给出完整的排查思路与命令",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-cloud-senior-2-4,devops,综合应用,"请对比“基于资源的策略（Resource-based Policy）”与“基于身份的策略（Identity-based ",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-cloud-senior-3-1,devops,综合应用,"在云原生迁移方案设计中，如何系统性地进行上云评估？请从技术、业务、成本三个维度展开，并说明评估结果如何直接影响后续的迁移",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-cloud-senior-3-2,devops,综合应用,"请对比Rehost（直接迁移）、Replatform（平台化改造）、Refactor（重构）、Repurchase（替换",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-cloud-senior-3-4,devops,综合应用,"在云原生迁移中，数据库迁移往往是最复杂的一环。请分析自建MySQL迁移至云RDS（如阿里云RDS for MySQL）的",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-devops-2-1-r3,devops,Linux,"请说明什么是运维工具脚本开发？在运维/DevOps 场景中，Python 和 Go 分别适合开发哪类工具？请结合典型场景",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-devops-2-2-r3,devops,Linux,"在编写运维脚本时，如何处理“命令执行失败但退出码为 0”这类隐蔽错误？请以 Python 为例，给出至少两种检测策略。",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-devops-2-3-r3,devops,Linux,"对比 Python 的 `subprocess.run()` 与 `os.system()`，在运维脚本中为何推荐前者？",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-devops-3-6,devops,Linux,"请列举多环境配置管理中至少三个“常见坑”，并针对每个坑给出具体的规避方案或工具实践。",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-k8s-junior-0-5,devops,Linux,"请列举 Docker 容器退出后无法删除（`docker rm` 报错）的常见原因及排查方法，并给出对应的解决方案。同时",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-k8s-junior-1-5,devops,Linux,"某 Pod 处于 `CrashLoopBackOff` 状态，请描述完整的排查思路和常用 kubectl 命令，并写出可",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-k8s-mid-1-7,devops,Linux,"请描述一个生产故障场景：某服务通过 Ingress 暴露，用户反馈间歇性 502 错误。你如何排查？请列出排查思路和关键",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-k8s-senior-1-2,devops,Linux,"当集群中两个 Pod 在不同节点上无法互通（ping 不通），但同节点 Pod 通信正常，请给出系统化的排查思路与命令序",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-sec-0-1,devops,安全,"请解释“系统加固基线”的含义，并列举出 Linux 系统加固中至少 5 个必须覆盖的检查项。",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-sec-0-2,devops,安全,"端口收敛是安全加固的常见手段。请说明如何安全地识别并关闭不必要的端口，并给出一个实际排查命令组合。",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-sec-0-2-r2,devops,安全,"在 Linux 主机上，如何从零开始配置一套基础的主机入侵防护（HIDS）策略？请至少列出 5 个关键监控维度，并给出具",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-sec-0-3,devops,安全,"补丁管理是安全运维的关键环节。请对比“热补丁”与“冷补丁”的适用场景，并说明 Linux 内核补丁的常见风险与回滚策略。",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-sec-0-4,devops,安全,"在安全加固中，常见误区是“加固=封端口+改密码”。请从“纵深防御”角度，指出至少 3 个被忽视的加固薄弱点，并说明如何补",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-sec-0-5-r2,devops,网络,"请编写一个 Shell/Python 脚本，实现以下功能：监控某个 Web 服务（如 Nginx）的访问日志，对 5 分",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-sec-0-6-r2,devops,安全,"请设计一个自动化基线检查脚本的核心逻辑（可用伪代码），要求能检查 SSH 配置、密码策略和监听端口，并输出“通过/不通过",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-sec-1-2,devops,安全,"在漏洞扫描中，什么是“凭据扫描”（Credentialed Scan）？它与非凭据扫描相比，在原理和结果上有何本质区别？",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-sec-2-1,devops,安全,"请解释安全日志采集与审计的核心目标是什么？在运维环境中，安全日志通常包含哪些关键数据源？",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-sec-2-2,devops,Linux,"如何设计一个集中式日志采集架构？请对比Agent直推与Syslog转发两种方式的优缺点。",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-sec-2-2-r2,devops,安全,"在 HIDS 告警中，发现某进程频繁读取 `/etc/shadow` 文件且 CPU 占用异常，请描述你的研判思路与排查",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-sec-2-3,devops,Linux,"在Linux系统中，如何从`/var/log/secure`中快速识别SSH暴力破解的可疑行为？请写出具体命令和判断逻辑",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-sec-3-2,devops,安全,"在Linux服务器上，你如何规划并部署一套iptables防火墙策略？请写出一个最小化且安全的规则集（仅开放SSH、HT",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-sec-3-3,devops,安全,"堡垒机（Jump Server）的核心价值是什么？如果让你从零部署一套开源堡垒机（如JumpServer/Cowrie）",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-sec-4-1,devops,安全,"请解释什么是密钥与凭证管理，为什么在现代运维/DevOps环境中它如此重要？请列举至少三种常见的密钥类型。",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-sec-senior-1-1,devops,安全,"在安全应急响应中，如何对一台被入侵的Linux服务器进行“事件分级处置”？请给出分级标准、处置流程以及每一步的关键动作。",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-sec-senior-1-3,devops,Linux,"请对比“内存取证”与“磁盘取证”在应急响应中的适用场景、优缺点，并说明在Linux下各自的关键取证步骤。",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-sec-senior-2-2,devops,安全,"在等保2.0三级系统中，“安全计算环境”对身份鉴别和访问控制提出了哪些具体技术要求？请结合Linux服务器运维场景，给出",https://man7.org/linux/man-pages/,proprietary,draft,YES
question,rq-o-op-sre-2-2,devops,Linux,"在设计自愈脚本时，为什么必须强调“幂等性”？请给出一个具体的非幂等导致事故的案例，并说明如何通过代码设计（如锁、状态标记",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-sre-2-3,devops,Linux,"自愈脚本的安全边界通常包含哪些维度？请从权限控制、操作范围、执行环境和逃生通道四个方面，阐述如何防止自愈操作引发“二次事",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-sre-3-7,devops,Linux,"值班期间收到一条“数据库连接池耗尽”的P2告警，但业务指标（QPS、错误率）均正常。作为初级SRE，请给出你的排查思路与",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-sre-junior-1-1,devops,Linux,"请解释Shell脚本中`$?`、`$#`、`$@`、`$*`这几个特殊变量的含义，并说明它们在实际脚本编写中各自典型的应",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-sre-junior-1-2,devops,Linux,"请详细说明bash中单引号、双引号、反引号（`）和`$()`在变量展开和命令替换上的区别，并给出一个混合使用的实际场景。",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-sre-junior-1-3,devops,Linux,"在Shell脚本中，`set -e`、`set -u`、`set -x`和`set -o pipefail`分别有什么作",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-sre-junior-1-4,devops,Linux,"请编写一个bash脚本，实现以下功能：监控一个指定目录（如`/data/logs`）下的`.log`文件，当文件大小超过",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-sre-junior-1-5,devops,Linux,"请对比`awk`、`sed`和`grep`在文本处理中的定位和典型使用场景，并给出一个三者配合完成“从nginx访问日志",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-2-1,devops,Linux,"MySQL 在运维中常见的性能瓶颈有哪些？请从硬件、系统、MySQL 自身三个层面分别说明，并给出对应的调优思路。",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-2-2,devops,Linux,"请详细解释 MySQL InnoDB 的 Buffer Pool 工作机制，并说明如何通过状态变量判断其是否配置合理。",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-2-3,devops,Linux,"Redis 持久化机制有 RDB 和 AOF 两种，请对比它们的原理、优缺点，并说明在什么场景下应如何选择与配合使用。",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-2-5,devops,Linux,"消息队列（以 RabbitMQ 为例）如何保证消息不丢失？请从生产者、Broker、消费者三个环节分别说明。",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-2-5-r2,devops,Linux,"请对比“变更失败后的回滚”与“变更失败后的修复-forward”，在什么场景下应该优先回滚而不是继续修复？请以数据库DD",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-2-8,devops,Linux,"请以“MySQL数据库执行一条增加索引的DDL”为例，完整写出变更申请单中应包含的字段和内容，并说明如何通过该变更单提前",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-3-1,devops,Linux,"请简述服务器硬件的基本构成，并说明各部件在运维日常巡检中的关注要点。",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-3-1-r2,devops,Linux,"请解释备份与容灾的核心区别，以及RTO和RPO的定义与关系。在实际生产环境中，如何根据业务需求确定合理的RTO和RPO目",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-3-2,devops,Linux,"RAID 0、1、5、10 的区别是什么？请从性能、容量利用率、容错能力和适用场景四个维度对比，并说明各自在磁盘故障时的",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-3-2-r2,devops,Linux,"请深入分析传统备份方案（如tar、rsync、dump）与现代化备份工具（如Bacula、Restic、BorgBack",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-3-3,devops,Linux,"IPMI 带外管理是什么？当服务器操作系统死机或网络不通时，如何通过 IPMI 进行故障诊断和恢复？请给出具体命令或操作",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-3-3-r2,devops,Linux,"在一次恢复演练中，你发现使用LVM快照创建的备份在恢复后数据库报错“数据文件损坏”。请分析可能的原因，并给出完整的排查思",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-3-4,devops,Linux,"你在巡检中发现某台服务器的RAID阵列状态为“Degraded”（降级），请描述你的完整处理流程，包括如何定位故障盘、如",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-3-4-r2,devops,Linux,"请对比“同城双活”“异地多活”“两地三中心”三种容灾架构的优缺点。如果公司预算有限，但要求RPO≤15分钟、RTO≤1小",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-3-5,devops,Linux,"RAID 卡缓存（Cache）的“Write Back”和“Write Through”模式有何区别？在什么场景下必须使",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-3-5-r2,devops,Linux,"请设计一个MySQL数据库的自动化备份与恢复演练方案，要求包含全量、增量、异地备份，并给出恢复演练的完整流程与验证标准。",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-3-6-r2,devops,Linux,"在容灾演练中，你发现从异地备份恢复的Web应用可以启动，但用户登录后会话（Session）丢失，所有请求都返回500错误",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-4-1,devops,Linux,"请描述一次完整的故障排查流程，从接到告警到定位根因，你会如何按链路分层推进？请结合你常用的排查命令说明。",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-4-2,devops,Linux,"当服务器CPU使用率持续100%但负载不高时，可能的原因是什么？如何用命令进一步确认？",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-4-3,devops,Linux,"请对比“重启服务”和“滚动重启集群节点”两种止血手段的适用场景与风险，并说明在什么情况下你会选择前者而非后者。",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-junior-0-1,devops,Linux,"Linux 中文件权限由哪些部分组成？`chmod 755` 和 `chmod 754` 分别代表什么含义？请解释 SU",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-junior-0-2,devops,Linux,"如何查看当前系统所有进程？`ps`、`top`、`htop` 三者有何区别？如何找到占用 CPU 最高的进程并杀掉它？",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-junior-0-4,devops,Linux,"systemd 中 `systemctl start`、`enable`、`restart`、`reload`、`sta",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-junior-0-5,devops,Linux,"线上服务器 CPU 持续 100%，但 `top` 看不到明显高占用进程，可能是什么原因？如何进一步定位？",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-junior-0-6,devops,Linux,"请对比 `systemctl` 与传统的 `service`/`chkconfig` 命令，说明 systemd 在服务",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-junior-1-1,devops,Linux,"请解释 Shell 脚本中单引号、双引号和反引号（以及 $()）的区别，并说明在什么场景下应该用哪一种。",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-junior-1-2,devops,Linux,"在 Shell 脚本中，`$?`、`$#`、`$@`、`$*`、`$$`、`$0` 分别代表什么？请说明 `$@` 与 ",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-junior-1-4,devops,Linux,"请对比 `grep`、`sed`、`awk` 三者的核心用途与适用场景，并分别给出一个处理日志文件的典型命令示例。",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-junior-1-5,devops,Linux,"写一个 bash 函数 `check_port`，用于检测指定端口是否被占用。若占用则输出进程名和 PID，否则输出“端",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-junior-1-6,devops,Linux,"以下脚本本意是删除 `/tmp/test` 目录下所有 `.tmp` 文件，但执行后却删除了当前目录下的文件，请指出问题",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-junior-1-7,devops,Linux,"请解释 `set -e`、`set -u`、`set -o pipefail` 的作用，并说明在编写生产级 Shell ",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-junior-4-4,devops,Linux,"Nginx 常见调优参数有哪些？请从 worker 进程、连接数、内核参数三个层面说明，并解释 `worker_conn",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-junior-4-5,devops,Linux,"当 Nginx 返回 502 Bad Gateway 时，请列出至少三种可能原因，并分别给出排查命令与解决思路。",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-mid-1-6,devops,Linux,"Docker 容器中 PID 1 进程的特殊性是什么？为什么在容器内运行多进程服务时推荐使用 init 系统（如 tin",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-senior-3-2,devops,Linux,"请深入讲解一下堡垒机（Jump Server）在自动化运维平台中的核心原理。它是如何实现“操作审计”和“权限控制”的？如",https://man7.org/linux/man-pages/,proprietary,draft,
question,rq-o-op-trad-senior-3-3,devops,Linux,"在推广自动化运维平台时，如何设计一个“批量作业”系统，使其能安全地在数千台服务器上执行命令？请谈谈你的设计思路，包括并发",https://man7.org/linux/man-pages/,proprietary,draft,
question,xq-o-1,devops,Linux,"/bin 与 /usr/bin、/lib 与 /usr/lib 在现代发行版中常通过符号链接合并，为什么还要区分？这种合",https://man7.org/linux/man-pages/,proprietary,draft,
question,xq-o-127,devops,Linux,"Redis 的 `bgsave` 执行 RDB 快照时，底层是如何做到不阻塞主线程的？`fork` 子进程的内存复制机制",https://man7.org/linux/man-pages/,proprietary,draft,
question,xq-o-130,devops,Linux,"SIGTERM 和 SIGKILL 的区别是什么？为什么运维中应优先使用 SIGTERM？",https://man7.org/linux/man-pages/,proprietary,draft,
question,xq-o-131,devops,Linux,"SIGTERM 和 SIGKILL 的核心区别是什么？为什么生产环境优先使用 SIGTERM 而不是 SIGKILL？",https://man7.org/linux/man-pages/,proprietary,draft,
question,xq-o-140,devops,Linux,"Shell 中单引号、双引号和不加引号三者在变量展开、命令替换、文件名展开（glob）和分词行为上有什么本质区别？请结合",https://man7.org/linux/man-pages/,proprietary,draft,
question,xq-o-141,devops,Linux,"Shell 函数中 `return` 和 `exit` 有什么区别？什么场景下误用 `exit` 会导致严重后果？请给出",https://man7.org/linux/man-pages/,proprietary,draft,
question,xq-o-176,devops,Linux,"`$(command)` 与反引号 `` `command` `` 在功能上有何异同？为什么官方推荐使用 `$(...)",https://man7.org/linux/man-pages/,proprietary,draft,
question,xq-o-177,devops,Linux,"`$(command)` 与反引号 `` `command` `` 在功能上有何异同？为什么现代 Shell 脚本推荐使",https://man7.org/linux/man-pages/,proprietary,draft,
question,xq-o-181,devops,Linux,"`/tmp` 目录的权限是 `drwxrwxrwt`（即 `1777`）。请解释 Sticky Bit 的作用，并说明如",https://man7.org/linux/man-pages/,proprietary,draft,
question,xq-o-182,devops,Linux,"`/tmp` 目录的清理机制是什么？为什么说把重要数据放在 `/tmp` 是危险的？生产环境中应如何正确使用临时目录？",https://man7.org/linux/man-pages/,proprietary,draft,
question,xq-o-185,devops,Linux,"`[ ]` 和 `[[ ]]` 在 Bash 中有什么区别？为什么说 `[[ ]]` 更安全？请给出一个 `[ ]` 会",https://man7.org/linux/man-pages/,proprietary,draft,
question,xq-o-186,devops,Linux,"`[ ]` 和 `[[ ]]` 在 Bash 中有什么区别？为什么说 `[[ ]]` 更安全？请给出至少两个 `[[ ]",https://man7.org/linux/man-pages/,proprietary,draft,
question,xq-o-188,devops,Linux,"`apt update` 和 `apt upgrade` 分别做了什么？为什么生产环境在升级前必须执行 `apt upd",https://man7.org/linux/man-pages/,proprietary,draft,
question,xq-o-189,devops,Linux,"`apt-mark hold nginx` 和 dnf 的 `versionlock` 插件分别实现了什么？为什么生产环",https://man7.org/linux/man-pages/,proprietary,draft,
