module,chapter,section,title,hasMeta,reviewedAt,risk,metaSource,urlCount,sourceUrl,license,tier,note
backend,sd-c7,sd-c7-s2,"网络拦截与模拟",1,2026-09-03,低,官方,5,https://playwright.dev/docs/network,unknown,amber,"其他来源 · 待核实"
backend,sd-c7,sd-c7-s3,"Cookies与存储管理",1,2026-09-03,低,官方,5,https://playwright.dev/docs/api/class-browsercontext#browser-context-cookies,unknown,amber,"其他来源 · 待核实"
backend,sd-c8,sd-c8-s1,"测试框架选择与集成",1,2026-09-03,低,官方,14,https://jestjs.io/docs/getting-started,unknown,amber,"其他来源 · 待核实"
backend,sd-c8,sd-c8-s2,"编写测试用例与断言",1,2026-09-03,低,官方,3,https://playwright.dev/docs/intro,unknown,amber,"其他来源 · 待核实"
backend,sd-c8,sd-c8-s3,"测试组织与运行",1,2026-09-03,低,官方,10,https://playwright.dev/docs/test-annotations#grouping-tests,unknown,amber,"其他来源 · 待核实"
backend,sd-c9,sd-c9-s1,"截图功能",1,2026-09-03,低,官方,6,https://playwright.dev/docs/screenshots,unknown,amber,"其他来源 · 待核实"
backend,sd-c9,sd-c9-s2,"视觉回归测试",1,2026-09-03,低,官方,6,https://playwright.dev/docs/test-snapshots,unknown,amber,"其他来源 · 待核实"
backend,sd-c10,sd-c10-s1,"设备模拟与视口设置",1,2026-09-03,低,官方,6,https://playwright.dev/docs/emulation#devices,unknown,amber,"其他来源 · 待核实"
backend,sd-c10,sd-c10-s2,"触摸与手势模拟",1,2026-09-03,低,官方,6,https://playwright.dev/docs/api/class-touchscreen,unknown,amber,"其他来源 · 待核实"
backend,sd-c11,sd-c11-s1,"CI/CD集成",1,2026-09-03,低,官方,5,https://playwright.dev/docs/ci,unknown,amber,"其他来源 · 待核实"
backend,sd-c11,sd-c11-s2,"云测试平台",1,2026-09-03,低,官方,9,https://www.selenium.dev/documentation/grid/,unknown,amber,"其他来源 · 待核实"
backend,sd-c12,sd-c12-s1,"测试性能优化",1,2026-09-03,低,官方,6,https://playwright.dev/docs/test-parallel,unknown,amber,"其他来源 · 待核实"
backend,sd-c12,sd-c12-s2,"代码质量与可维护性",1,2026-09-03,低,官方,11,https://playwright.dev/docs/test-intro,unknown,amber,"其他来源 · 待核实"
backend,sd-c12,sd-c12-s3,"测试策略与反模式",1,2026-09-03,低,官方,6,https://playwright.dev/docs/writing-tests#auto-waiting,unknown,amber,"其他来源 · 待核实"
backend,sd-c13,sd-c13-s1,"API测试与集成",1,2026-09-03,低,官方,8,https://playwright.dev/docs/api-testing,unknown,amber,"其他来源 · 待核实"
backend,sd-c13,sd-c13-s2,"并行测试执行",1,2026-09-03,低,官方,9,https://playwright.dev/docs/test-parallel,unknown,amber,"其他来源 · 待核实"
backend,sd-c13,sd-c13-s3,"处理动态内容与SPA",1,2026-09-03,低,官方,6,https://playwright.dev/docs/intro#auto-waiting,unknown,amber,"其他来源 · 待核实"
backend,sd-c14,sd-c14-s1,"调试工具与技巧",1,2026-09-03,低,官方,6,https://playwright.dev/docs/debug,unknown,amber,"其他来源 · 待核实"
backend,sd-c14,sd-c14-s2,"日志与报告分析",1,2026-09-03,低,官方,7,https://playwright.dev/docs/debug,unknown,amber,"其他来源 · 待核实"
backend,bw-c1,bw-c1-s1,"Java 语言入门与开发环境",1,2026-09-03,低,官方,6,https://docs.oracle.com/en/java/javase/21/install/overview-jdk-installation.html,proprietary,red,"Oracle Java Docs · 版权保留，限制再分发"
backend,bw-c1,bw-c1-s2,"面向对象编程（OOP）",1,2026-09-03,低,官方,11,https://docs.oracle.com/javase/tutorial/java/javaOO/classes.html,proprietary,red,"Oracle Java Docs · 版权保留，限制再分发"
backend,bw-c1,bw-c1-s3,"异常处理与断言",1,2026-09-03,低,官方,6,https://docs.oracle.com/javase/tutorial/essential/exceptions/index.html,proprietary,red,"Oracle Java Docs · 版权保留，限制再分发"
backend,bw-c1,bw-c1-s4,"泛型与集合框架",1,2026-09-03,低,官方,7,https://docs.oracle.com/javase/tutorial/java/generics/types.html,proprietary,red,"Oracle Java Docs · 版权保留，限制再分发"
backend,bw-c1,bw-c1-s5,"Lambda 表达式与流式编程",1,2026-09-03,低,官方,5,https://docs.oracle.com/javase/tutorial/java/javaOO/lambdaexpressions.html,proprietary,red,"Oracle Java Docs · 版权保留，限制再分发"
backend,bw-c2,bw-c2-s1,"JVM 内存区域与对象访问",1,2026-09-03,低,官方,7,https://docs.oracle.com/javase/specs/jvms/se17/html/jvms-2.html#jvms-2.5.1,proprietary,red,"Oracle Java Docs · 版权保留，限制再分发"
backend,bw-c2,bw-c2-s2,"垃圾回收（GC）机制",1,2026-09-03,低,官方,5,https://docs.oracle.com/en/java/javase/17/gctuning/introduction-garbage-collection-tuning.html,proprietary,red,"Oracle Java Docs · 版权保留，限制再分发"
backend,bw-c2,bw-c2-s3,"类加载机制与字节码",1,2026-09-03,低,官方,6,https://docs.oracle.com/javase/specs/jls/se21/html/jls-12.html#jls-12.4.1,proprietary,red,"Oracle Java Docs · 版权保留，限制再分发"
backend,bw-c2,bw-c2-s4,"JVM 调优与故障排查",1,2026-09-03,低,官方,8,https://docs.oracle.com/en/java/javase/17/docs/specs/man/java.html,proprietary,red,"Oracle Java Docs · 版权保留，限制再分发"
backend,bw-c3,bw-c3-s1,"线程基础与生命周期",1,2026-09-03,低,官方,3,https://docs.oracle.com/javase/tutorial/essential/concurrency/runthread.html,proprietary,red,"Oracle Java Docs · 版权保留，限制再分发"
backend,bw-c3,bw-c3-s2,"线程安全与同步机制",1,2026-09-03,低,官方,6,https://docs.oracle.com/javase/tutorial/essential/concurrency/sync.html,proprietary,red,"Oracle Java Docs · 版权保留，限制再分发"
backend,bw-c3,bw-c3-s3,"并发工具类与原子类",1,2026-09-03,低,官方,6,https://docs.oracle.com/en/java/javase/17/docs/api/java.base/java/util/concurrent/CountDownLatch.html,proprietary,red,"Oracle Java Docs · 版权保留，限制再分发"
backend,bw-c3,bw-c3-s4,"线程池与异步编程",1,2026-09-03,低,官方,6,https://docs.oracle.com/javase/tutorial/essential/concurrency/executors.html,proprietary,red,"Oracle Java Docs · 版权保留，限制再分发"
backend,bw-c4,bw-c4-s1,"Spring 概述与 IoC 容器",1,2026-09-03,低,官方,6,https://docs.spring.io/spring-framework/docs/current/reference/html/overview.html#spring-introduction,apache-2.0,green,"Spring Docs · Apache-2.0"
backend,bw-c4,bw-c4-s2,"依赖注入（DI）与 Bean 生命周期",1,2026-09-03,低,官方,5,https://docs.spring.io/spring-framework/reference/core/beans/dependencies/factory-collaborators.html,apache-2.0,green,"Spring Docs · Apache-2.0"
backend,bw-c4,bw-c4-s3,"面向切面编程（AOP）",1,2026-09-03,低,官方,5,https://docs.spring.io/spring-framework/docs/current/reference/html/core.html#aop-introduction-defn,apache-2.0,green,"Spring Docs · Apache-2.0"
backend,bw-c4,bw-c4-s4,"Spring 事务管理",1,2026-09-03,低,官方,5,https://docs.spring.io/spring-framework/docs/current/reference/html/data-access.html#transaction,apache-2.0,green,"Spring Docs · Apache-2.0"
backend,bw-c4,bw-c4-s5,"Spring 测试与 Web 集成",1,2026-09-03,低,官方,6,https://docs.spring.io/spring-framework/docs/current/reference/html/testing.html#testing-introduction,apache-2.0,green,"Spring Docs · Apache-2.0"
backend,bw-c5,bw-c5-s1,"Spring Boot 入门与自动配置",1,2026-09-03,低,官方,6,https://docs.spring.io/spring-boot/docs/current/reference/html/,apache-2.0,green,"Spring Docs · Apache-2.0"
backend,bw-c5,bw-c5-s2,"Spring Boot Starter 与 Web 开发",1,2026-09-03,低,官方,6,https://docs.spring.io/spring-boot/docs/current/reference/html/using.html#using.build-systems.starter,apache-2.0,green,"Spring Docs · Apache-2.0"
backend,bw-c5,bw-c5-s3,"Spring Boot Actuator 与监控",1,2026-09-03,低,官方,4,https://docs.spring.io/spring-boot/docs/current/reference/html/actuator.html,apache-2.0,green,"Spring Docs · Apache-2.0"
backend,bw-c5,bw-c5-s4,"微服务架构与 Spring Cloud",1,2026-09-03,低,官方,6,https://spring.io/guides,apache-2.0,green,"Spring Docs · Apache-2.0"
backend,bw-c5,bw-c5-s5,"Spring Cloud 配置中心与消息驱动",1,2026-09-03,低,官方,7,https://docs.spring.io/spring-cloud-config/docs/current/reference/html/,apache-2.0,green,"Spring Docs · Apache-2.0"
backend,bw-c6,bw-c6-s1,"Spring JDBC 与 JdbcTemplate",1,2026-09-03,低,官方,5,https://docs.spring.io/spring-boot/docs/current/reference/html/data.html#data.sql.datasource.production,apache-2.0,green,"Spring Docs · Apache-2.0"
backend,bw-c6,bw-c6-s2,"JPA 与 Hibernate",1,2026-09-03,低,官方,5,https://jakarta.ee/specifications/persistence/3.1/jakarta-persistence-spec-3.1.html#a10882,unknown,amber,"其他来源 · 待核实"
backend,bw-c6,bw-c6-s3,"MyBatis 集成",1,2026-09-03,低,官方,5,https://mybatis.org/mybatis-3/getting-started.html,unknown,amber,"其他来源 · 待核实"
backend,bw-c6,bw-c6-s4,"事务与数据一致性",1,2026-09-03,低,官方,6,https://docs.spring.io/spring-framework/docs/current/reference/html/data-access.html#transaction,apache-2.0,green,"Spring Docs · Apache-2.0"
backend,bw-c6,bw-c6-s5,"数据库性能优化",1,2026-09-03,低,官方,7,https://dev.mysql.com/doc/refman/8.0/en/mysql-indexes.html,proprietary,red,"Oracle MySQL 手册 · 明示禁止复制·再分发"
backend,bw-c7,bw-c7-s1,"Spring Security 基础",1,2026-09-03,低,官方,7,https://docs.spring.io/spring-security/reference/servlet/architecture.html#servlet-securityfilterchain,apache-2.0,green,"Spring Docs · Apache-2.0"
backend,bw-c7,bw-c7-s2,"认证与授权进阶",1,2026-09-03,低,官方,5,https://docs.spring.io/spring-security/site/docs/current/api/org/springframework/security/core/GrantedAuthority.html,apache-2.0,green,"Spring Docs · Apache-2.0"
backend,bw-c7,bw-c7-s3,"OAuth2 与 JWT",1,2026-09-03,低,官方,9,https://datatracker.ietf.org/doc/html/rfc6749#section-1.1,unknown,amber,"其他来源 · 待核实"
backend,bw-c7,bw-c7-s4,"安全防护与最佳实践",1,2026-09-03,低,官方,6,https://docs.spring.io/spring-security/reference/features/exploits/csrf.html,apache-2.0,green,"Spring Docs · Apache-2.0"
backend,bw-c8,bw-c8-s1,"Spring Cloud 高级组件",1,2026-09-03,低,官方,5,https://spring.io/guides/spring-cloud-circuit-breaker,apache-2.0,green,"Spring Docs · Apache-2.0"
backend,bw-c8,bw-c8-s2,"Spring Cloud Data Flow",1,2026-09-03,低,官方,7,https://docs.spring.io/spring-cloud-dataflow/docs/current/reference/htmlsingle/#spring-cloud-dataflow-stream-processing,apache-2.0,green,"Spring Docs · Apache-2.0"
backend,bw-c8,bw-c8-s3,"Spring Native 与 GraalVM",1,2026-09-03,低,官方,5,https://www.graalvm.org/latest/reference-manual/native-image/,unknown,amber,"其他来源 · 待核实"
backend,bw-c8,bw-c8-s4,"云原生部署与容器化",1,2026-09-03,低,官方,7,https://docs.spring.io/spring-boot/docs/current/reference/html/container-images.html,apache-2.0,green,"Spring Docs · Apache-2.0"
backend,bm-c1,bm-c1-s1,"微服务架构的动机与定义",1,2026-09-03,低,官方,7,https://microservices.io/patterns/index.html,cc-by-sa,amber,"microservices.io · CC-BY-SA 类"
backend,bm-c1,bm-c1-s2,"微服务架构模式分类",1,2026-09-03,低,官方,8,https://microservices.io/patterns/index.html,cc-by-sa,amber,"microservices.io · CC-BY-SA 类"
backend,bm-c1,bm-c1-s3,"微服务分解模式",1,2026-09-03,低,官方,5,https://microservices.io/patterns/decomposition/decompose-by-business-capability.html,cc-by-sa,amber,"microservices.io · CC-BY-SA 类"
backend,bm-c2,bm-c2-s1,"同步通信模式",1,2026-09-03,低,官方,7,https://microservices.io/patterns/utility/restful-service.html,cc-by-sa,amber,"microservices.io · CC-BY-SA 类"
backend,bm-c2,bm-c2-s2,"异步通信模式",1,2026-09-03,低,官方,3,https://microservices.io/patterns/index.html,cc-by-sa,amber,"microservices.io · CC-BY-SA 类"
backend,bm-c2,bm-c2-s3,"服务发现与路由",1,2026-09-03,低,官方,9,https://microservices.io/patterns/service-registry.html,cc-by-sa,amber,"microservices.io · CC-BY-SA 类"
backend,bm-c3,bm-c3-s1,"服务注册与发现",1,2026-09-03,低,官方,7,https://microservices.io/patterns/service-registry.html,cc-by-sa,amber,"microservices.io · CC-BY-SA 类"
backend,bm-c3,bm-c3-s2,"客户端负载均衡",1,2026-09-03,低,官方,7,https://microservices.io/patterns/client-side-discovery.html,cc-by-sa,amber,"microservices.io · CC-BY-SA 类"
backend,bm-c3,bm-c3-s3,"容错模式：熔断与隔离",1,2026-09-03,低,官方,4,https://microservices.io/patterns/reliability/circuit-breaker.html,cc-by-sa,amber,"microservices.io · CC-BY-SA 类"
backend,bm-c3,bm-c3-s4,"配置管理",1,2026-09-03,低,官方,10,https://docs.spring.io/spring-cloud-config/docs/current/reference/html/,apache-2.0,green,"Spring Docs · Apache-2.0"
backend,bm-c4,bm-c4-s1,"API网关模式",1,2026-09-03,低,官方,4,https://microservices.io/patterns/apigateway.html,cc-by-sa,amber,"microservices.io · CC-BY-SA 类"
backend,bm-c4,bm-c4-s2,"Spring Cloud Gateway",1,2026-09-03,低,官方,5,https://docs.spring.io/spring-cloud-commons/docs/current/reference/html/#gateway-starter,apache-2.0,green,"Spring Docs · Apache-2.0"
backend,bm-c4,bm-c4-s3,"网关与前端模式",1,2026-09-03,低,官方,4,https://microservices.io/patterns/apigateway.html,cc-by-sa,amber,"microservices.io · CC-BY-SA 类"
backend,bm-c5,bm-c5-s1,"数据库 per 服务模式",1,2026-09-03,低,官方,5,https://microservices.io/patterns/data/database-per-service.html,cc-by-sa,amber,"microservices.io · CC-BY-SA 类"
backend,bm-c5,bm-c5-s2,"Saga 分布式事务模式",1,2026-09-03,低,官方,4,https://microservices.io/patterns/data/saga.html,cc-by-sa,amber,"microservices.io · CC-BY-SA 类"
backend,bm-c5,bm-c5-s3,"CQRS 与事件溯源",1,2026-09-03,低,官方,4,https://microservices.io/patterns/data/cqrs.html,cc-by-sa,amber,"microservices.io · CC-BY-SA 类"
backend,bm-c6,bm-c6-s1,"日志聚合",1,2026-09-03,低,官方,3,https://docs.spring.io/spring-cloud-commons/docs/current/reference/html/#traceid-and-spanid,apache-2.0,green,"Spring Docs · Apache-2.0"
backend,bm-c6,bm-c6-s2,"指标监控",1,2026-09-03,低,官方,6,https://docs.spring.io/spring-cloud-commons/docs/current/reference/html/,apache-2.0,green,"Spring Docs · Apache-2.0"
backend,bm-c6,bm-c6-s3,"分布式追踪",1,2026-09-03,低,官方,8,https://microservices.io/patterns/observability/distributed-tracing.html,cc-by-sa,amber,"microservices.io · CC-BY-SA 类"
backend,bm-c7,bm-c7-s1,"身份认证与授权",1,2026-09-03,低,官方,5,https://microservices.io/patterns/security/security.html,cc-by-sa,amber,"microservices.io · CC-BY-SA 类"
backend,bm-c7,bm-c7-s2,"安全通信",1,2026-09-03,低,官方,4,https://microservices.io/patterns/security.html,cc-by-sa,amber,"microservices.io · CC-BY-SA 类"
backend,bm-c7,bm-c7-s3,"弹性模式与自愈",1,2026-09-03,低,官方,6,https://docs.spring.io/spring-cloud-commons/docs/current/reference/html/#spring-cloud-feign-circuit-breaker,apache-2.0,green,"Spring Docs · Apache-2.0"
backend,bm-c8,bm-c8-s1,"容器化部署",1,2026-09-03,低,官方,7,https://docs.docker.com/develop/develop-images/dockerfile_best-practices/,unknown,amber,"Docker Docs · 待核实"
backend,bm-c8,bm-c8-s2,"容器编排",1,2026-09-03,低,官方,9,https://kubernetes.io/docs/concepts/workloads/pods/,cc-by-4.0,green,"Kubernetes Docs · CC-BY-4.0 / Apache-2.0"
backend,bm-c8,bm-c8-s3,"持续集成与持续部署（CI/CD）",1,2026-09-03,低,官方,6,https://microservices.io/patterns/testing.html,cc-by-sa,amber,"microservices.io · CC-BY-SA 类"
backend,bm-c9,bm-c9-s1,"服务网格基础",1,2026-09-03,低,官方,5,https://microservices.io/patterns/sidecar.html,cc-by-sa,amber,"microservices.io · CC-BY-SA 类"
backend,bm-c9,bm-c9-s2,"流量管理",1,2026-09-03,低,官方,7,https://istio.io/latest/docs/concepts/traffic-management/,unknown,amber,"其他来源 · 待核实"
backend,bm-c9,bm-c9-s3,"安全与可观测性增强",1,2026-09-03,低,官方,7,https://microservices.io/patterns/security.html,cc-by-sa,amber,"microservices.io · CC-BY-SA 类"
backend,bm-c10,bm-c10-s1,"微服务测试策略",1,2026-09-03,低,官方,4,https://microservices.io/patterns/testing.html,cc-by-sa,amber,"microservices.io · CC-BY-SA 类"
backend,bm-c10,bm-c10-s2,"部署与发布策略",1,2026-09-03,低,官方,7,https://microservices.io/patterns/deployment/blue-green-deployment.html,cc-by-sa,amber,"microservices.io · CC-BY-SA 类"
backend,bm-c10,bm-c10-s3,"架构演进与重构",1,2026-09-03,低,官方,8,https://microservices.io/patterns/refactoring/strangler-fig.html,cc-by-sa,amber,"microservices.io · CC-BY-SA 类"
backend,bg-c1,bg-c1-s1,"Spark 概述与架构",1,2026-09-03,低,官方,5,https://spark.apache.org/docs/latest/,unknown,amber,"其他来源 · 待核实"
backend,bg-c1,bg-c1-s2,"Spark SQL 与 DataFrame API",1,2026-09-03,低,官方,9,https://spark.apache.org/docs/latest/api/scala/org/apache/spark/sql/Dataset.html,unknown,amber,"其他来源 · 待核实"
backend,bg-c1,bg-c1-s3,"Structured Streaming 基础",1,2026-09-03,低,官方,7,https://spark.apache.org/docs/latest/structured-streaming-programming-guide.html#overview,unknown,amber,"其他来源 · 待核实"
backend,bg-c1,bg-c1-s4,"Structured Streaming 进阶",1,2026-09-03,低,官方,5,https://spark.apache.org/docs/latest/structured-streaming-programming-guide.html#fault-tolerance-semantics,unknown,amber,"其他来源 · 待核实"
backend,bg-c1,bg-c1-s5,"Spark 性能调优与生产化",1,2026-09-03,低,官方,9,https://spark.apache.org/docs/latest/rdd-programming-guide.html#parallelized-collections,unknown,amber,"其他来源 · 待核实"
backend,bg-c2,bg-c2-s1,"Kafka 核心概念与架构",1,2026-09-03,低,官方,9,https://kafka.apache.org/documentation/#intro_topics,unknown,amber,"其他来源 · 待核实"
backend,bg-c2,bg-c2-s2,"生产者与消费者API",1,2026-09-03,低,官方,6,https://kafka.apache.org/documentation/#producerconfigs,unknown,amber,"其他来源 · 待核实"
backend,bg-c2,bg-c2-s3,"Kafka 存储与可靠性",1,2026-09-03,低,官方,5,https://kafka.apache.org/documentation/#design_log,unknown,amber,"其他来源 · 待核实"
backend,bg-c2,bg-c2-s4,"Kafka Connect 与流处理集成",1,2026-09-03,低,官方,5,https://kafka.apache.org/documentation/#connect,unknown,amber,"其他来源 · 待核实"
backend,bg-c2,bg-c2-s5,"Kafka 运维与监控",1,2026-09-03,低,官方,6,https://kafka.apache.org/documentation/#brokerconfigs,unknown,amber,"其他来源 · 待核实"
backend,bg-c3,bg-c3-s1,"Flink 架构与执行模型",1,2026-09-03,低,官方,8,https://nightlies.apache.org/flink/flink-docs-stable/docs/concepts/flink-architecture/,unknown,amber,"其他来源 · 待核实"
backend,bg-c3,bg-c3-s2,"Flink 状态管理与容错",1,2026-09-03,低,官方,6,https://nightlies.apache.org/flink/flink-docs-stable/docs/dev/datastream/fault-tolerance/state/,unknown,amber,"其他来源 · 待核实"
backend,bg-c3,bg-c3-s3,"Flink SQL 与 Table API",1,2026-09-03,低,官方,6,https://nightlies.apache.org/flink/flink-docs-stable/docs/dev/table/concepts/dynamic_tables/,unknown,amber,"其他来源 · 待核实"
backend,bg-c3,bg-c3-s4,"Flink 连接器与数据集成",1,2026-09-03,低,官方,7,https://nightlies.apache.org/flink/flink-docs-stable/docs/connectors/datastream/kafka/,unknown,amber,"其他来源 · 待核实"
backend,bg-c3,bg-c3-s5,"Flink 高级特性与调优",1,2026-09-03,低,官方,4,https://nightlies.apache.org/flink/flink-docs-stable/docs/ops/state/backpressure/,unknown,amber,"其他来源 · 待核实"
backend,bg-c4,bg-c4-s1,"实时数仓分层设计",1,2026-09-03,低,官方,7,https://kafka.apache.org/documentation/#intro_concepts_and_terms,unknown,amber,"其他来源 · 待核实"
backend,bg-c4,bg-c4-s2,"实时数据管道搭建",1,2026-09-03,低,官方,7,https://nightlies.apache.org/flink/flink-docs-stable/docs/connectors/datastream/kafka/,unknown,amber,"其他来源 · 待核实"
backend,bg-c4,bg-c4-s3,"BI供数接口与OLAP存储",1,2026-09-03,低,官方,7,https://doris.apache.org/docs/2.0/getting-started/overview/,unknown,amber,"其他来源 · 待核实"
backend,bg-c4,bg-c4-s4,"实时指标计算与窗口聚合",1,2026-09-03,低,官方,5,https://nightlies.apache.org/flink/flink-docs-stable/docs/dev/table/sql/queries/group-agg/,unknown,amber,"其他来源 · 待核实"
backend,bg-c4,bg-c4-s5,"案例实战与性能优化",1,2026-09-03,低,官方,5,https://nightlies.apache.org/flink/flink-docs-stable/docs/concepts/flink-architecture/,unknown,amber,"其他来源 · 待核实"
backend,be-jvm,be-jvm-s1,"JVM 运行时数据区：线程私有 vs 共享",1,2026-08-02,中,官方(可溯源),1,https://docs.oracle.com/javase/specs/jvms/se17/html/jvms-2.html#jvms-2.5,proprietary,red,"Oracle Java Docs · 版权保留，限制再分发"
backend,be-jvm,be-jvm-s2,"类加载机制：双亲委派与初始化时机",1,2026-08-02,中,官方(可溯源),1,https://docs.oracle.com/javase/specs/jls/se17/html/jls-12.html,proprietary,red,"Oracle Java Docs · 版权保留，限制再分发"
backend,be-jvm,be-jvm-s3,"对象创建与内存布局（对象头/对齐/压缩指针）",1,2026-08-02,中,官方(可溯源),1,https://docs.oracle.com/javase/specs/jvms/se17/html/jvms-2.html#jvms-2.7,proprietary,red,"Oracle Java Docs · 版权保留，限制再分发"
backend,be-jvm,be-jvm-s4,"垃圾回收基础：可达性分析与四种引用",1,2026-08-02,中,官方(可溯源),1,https://docs.oracle.com/en/java/javase/17/docs/api/java.base/java/lang/ref/package-summary.html,proprietary,red,"Oracle Java Docs · 版权保留，限制再分发"
backend,be-jvm,be-jvm-s5,"经典 GC 算法与收集器（Serial/Parallel/CMS/G1/ZGC）",1,2026-08-02,中,官方(可溯源),1,https://docs.oracle.com/en/java/javase/17/gctuning/,proprietary,red,"Oracle Java Docs · 版权保留，限制再分发"
backend,be-jvm,be-jvm-s6,"G1 收集器深入：Region/混合回收/Remember Set",1,2026-08-02,中,官方(可溯源),1,https://docs.oracle.com/en/java/javase/17/gctuning/garbage-first-g1.html,proprietary,red,"Oracle Java Docs · 版权保留，限制再分发"
backend,be-jvm,be-jvm-s7,"JVM 调优与排查工具链（OOM/jstack/jmap/JFR/Arthas）",1,2026-08-02,中,官方(可溯源),1,https://docs.oracle.com/en/java/javase/17/troubleshoot/,proprietary,red,"Oracle Java Docs · 版权保留，限制再分发"
backend,be-dsa,be-dsa-s1,"复杂度分析与大 O 记号",1,2026-08-02,低,官方(可溯源),2,https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/package-summary.html,proprietary,red,"Oracle Java Docs · 版权保留，限制再分发"
backend,be-dsa,be-dsa-s2,"数组与动态数组(ArrayList)",1,2026-08-02,低,官方(可溯源),2,https://docs.python.org/3/library/stdtypes.html,unknown,amber,"其他来源 · 待核实"
backend,be-dsa,be-dsa-s3,"链表(单向/双向/循环)",1,2026-08-02,低,官方(可溯源),2,https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/package-summary.html,proprietary,red,"Oracle Java Docs · 版权保留，限制再分发"
backend,be-dsa,be-dsa-s4,"栈与队列(含 Deque 与阻塞队列)",1,2026-08-02,低,官方(可溯源),3,https://docs.python.org/3/library/queue.html,unknown,amber,"其他来源 · 待核实"
backend,be-dsa,be-dsa-s5,"哈希表(HashMap 原理)",1,2026-08-02,低,官方(可溯源),2,https://docs.python.org/3/library/stdtypes.html,unknown,amber,"其他来源 · 待核实"
backend,be-dsa,be-dsa-s6,"树、堆与平衡树",1,2026-08-02,低,官方(可溯源),2,https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/package-summary.html,proprietary,red,"Oracle Java Docs · 版权保留，限制再分发"
backend,be-dsa,be-dsa-s7,"图与常见算法(BFS/DFS/拓扑/最短路/并查集)",1,2026-08-02,低,官方(可溯源),2,https://neo4j.com/docs/,unknown,amber,"其他来源 · 待核实"
backend,be-dsa,be-dsa-s8,"排序、查找与算法范式",1,2026-08-02,低,官方(可溯源),7,https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/package-summary.html,proprietary,red,"Oracle Java Docs · 版权保留，限制再分发"
backend,be-net,be-net-s1,"网络分层与协议栈(OSI/TCP-IP)",1,2026-08-02,低,官方(可溯源),1,https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,red,"Linux man-pages · GPL 系 / 版权保留"
backend,be-net,be-net-s2,"TCP 可靠传输与连接管理",1,2026-08-02,低,官方(可溯源),1,https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,red,"Linux man-pages · GPL 系 / 版权保留"
backend,be-net,be-net-s3,"UDP 与传输层选择",1,2026-08-02,低,官方(可溯源),2,https://man7.org/linux/man-pages/man7/udp.7.html,proprietary,red,"Linux man-pages · GPL 系 / 版权保留"
backend,be-net,be-net-s4,"HTTP 协议与状态码/缓存",1,2026-08-02,低,官方(可溯源),2,https://httpbin.org/get`,unknown,amber,"其他来源 · 待核实"
backend,be-net,be-net-s5,"HTTPS 与 TLS 握手",1,2026-08-02,低,官方(可溯源),2,https://example.com`,unknown,amber,"其他来源 · 待核实"
backend,be-net,be-net-s6,"DNS 与域名解析",1,2026-08-02,低,官方(可溯源),2,https://man7.org/linux/man-pages/man5/resolv.conf.5.html,proprietary,red,"Linux man-pages · GPL 系 / 版权保留"
backend,be-net,be-net-s7,"IO 模型(阻塞/非阻塞/多路复用/异步)",1,2026-08-02,低,官方(可溯源),2,https://man7.org/linux/man-pages/man7/epoll.7.html,proprietary,red,"Linux man-pages · GPL 系 / 版权保留"
backend,be-net,be-net-s8,"网络编程与高性能 IO(Socket/NIO/零拷贝)",1,2026-08-02,低,官方(可溯源),5,https://man7.org/linux/man-pages/man7/tcp.7.html,proprietary,red,"Linux man-pages · GPL 系 / 版权保留"
backend,be-os,be-os-s1,"进程、线程与调度",1,2026-08-02,低,官方(可溯源),3,https://man7.org/linux/man-pages/man2/fork.2.html,proprietary,red,"Linux man-pages · GPL 系 / 版权保留"
backend,be-os,be-os-s2,"进程间通信 IPC",1,2026-08-02,低,官方(可溯源),2,https://man7.org/linux/man-pages/man7/svipc.7.html,proprietary,red,"Linux man-pages · GPL 系 / 版权保留"
backend,be-os,be-os-s3,"虚拟内存与内存管理",1,2026-08-02,低,官方(可溯源),2,https://man7.org/linux/man-pages/man2/mmap.2.html,proprietary,red,"Linux man-pages · GPL 系 / 版权保留"
backend,be-os,be-os-s4,"文件系统与磁盘 IO",1,2026-08-02,低,官方(可溯源),2,https://man7.org/linux/man-pages/man5/filesystems.5.html,proprietary,red,"Linux man-pages · GPL 系 / 版权保留"
backend,be-os,be-os-s5,"Linux 常用命令与排查",1,2026-08-02,低,官方(可溯源),1,https://www.gnu.org/software/coreutils/manual/coreutils.html,unknown,amber,"其他来源 · 待核实"
backend,be-os,be-os-s6,"Shell 与脚本基础",1,2026-08-02,低,官方(可溯源),1,https://www.gnu.org/software/bash/manual/bash.html,unknown,amber,"其他来源 · 待核实"
backend,be-os,be-os-s7,"信号与同步原语",1,2026-08-02,低,官方(可溯源),1,https://man7.org/linux/man-pages/man7/signal.7.html,proprietary,red,"Linux man-pages · GPL 系 / 版权保留"
backend,be-os,be-os-s8,"容器底层：namespace 与 cgroups",1,2026-08-02,低,官方(可溯源),6,https://man7.org/linux/man-pages/man2/fork.2.html,proprietary,red,"Linux man-pages · GPL 系 / 版权保留"
